unit_nr,T24,T30,T50,P15,P30,Nf,Nc,epr,Ps30,BPR,htBleed,W31,W32,T,E
51,643.09,1589.71,1419.0,21.61,552.42,2388.13,9117.11,1.3,47.69,8.4782,394,38.64,23.2874,23.0,True
51,642.83,1596.32,1420.11,21.61,553.8,2388.11,9116.28,1.3,47.81,8.4769,396,38.59,23.1769,22.0,True
51,643.07,1591.37,1422.55,21.61,553.03,2388.09,9117.8,1.3,47.72,8.4556,394,38.61,23.2177,21.0,True
51,642.98,1586.63,1425.21,21.61,552.87,2388.07,9123.47,1.3,47.67,8.4533,395,38.65,23.3302,20.0,True
51,643.05,1596.47,1424.24,21.61,552.1,2388.13,9122.04,1.3,47.78,8.5082,396,38.58,23.2511,19.0,True
51,643.1,1592.22,1420.35,21.61,552.54,2388.15,9115.85,1.3,47.82,8.472,394,38.65,23.1759,18.0,True
51,643.19,1594.38,1421.84,21.61,552.65,2388.08,9124.55,1.3,47.84,8.4692,396,38.74,23.2579,17.0,True
51,643.11,1600.37,1412.51,21.61,552.44,2388.13,9126.37,1.3,47.94,8.4927,396,38.63,23.2768,16.0,True
51,643.45,1594.39,1416.07,21.61,553.31,2388.06,9134.93,1.3,47.69,8.5295,395,38.73,23.1017,15.0,True
51,643.62,1598.28,1413.34,21.61,552.97,2388.13,9141.48,1.3,47.76,8.471,395,38.63,23.1364,14.0,True
51,643.38,1601.01,1416.62,21.61,552.04,2388.11,9140.16,1.3,47.86,8.4925,394,38.7,23.1414,13.0,True
51,643.43,1596.73,1415.5,21.61,552.76,2388.09,9136.52,1.3,47.7,8.4702,395,38.66,23.1381,12.0,True
51,643.2,1591.72,1421.76,21.61,552.69,2388.15,9138.82,1.3,47.96,8.4746,396,38.61,23.1868,11.0,True
51,643.67,1594.08,1423.89,21.61,552.63,2388.16,9147.07,1.3,47.88,8.4643,396,38.53,23.174,10.0,True
51,643.8,1598.78,1423.21,21.61,552.62,2388.13,9146.12,1.3,47.89,8.5065,394,38.56,23.1119,9.0,True
51,643.35,1599.14,1422.66,21.61,552.0,2388.12,9141.28,1.3,47.91,8.4801,396,38.48,23.0793,8.0,True
51,642.74,1603.74,1425.5,21.61,552.29,2388.11,9147.89,1.3,48.05,8.5169,396,38.52,22.9821,7.0,True
51,643.27,1601.37,1424.47,21.61,553.01,2388.14,9142.29,1.3,48.04,8.5174,395,38.34,23.1064,6.0,True
51,642.79,1597.31,1432.18,21.61,552.37,2388.12,9160.11,1.3,47.89,8.517,396,38.47,23.1023,5.0,True
51,643.29,1605.62,1427.13,21.61,552.95,2388.11,9155.43,1.3,47.98,8.5237,396,38.68,23.143,4.0,True
51,643.23,1602.99,1429.47,21.61,552.49,2388.12,9163.98,1.3,47.95,8.5188,396,38.44,22.9985,3.0,True
51,643.49,1613.83,1422.33,21.61,551.41,2388.15,9164.12,1.3,47.94,8.4823,396,38.47,22.9705,2.0,True
51,643.78,1606.14,1425.12,21.61,551.43,2388.13,9166.44,1.3,48.04,8.5421,399,38.61,23.0515,1.0,True
51,642.91,1600.56,1435.1,21.61,551.7,2388.14,9170.81,1.3,48.12,8.5315,398,38.41,23.0794,0.0,True
52,642.18,1579.24,1396.04,21.61,554.26,2388.05,9057.2,1.3,47.15,8.3717,390,39.02,23.4178,221.0,True
52,641.89,1587.99,1400.53,21.61,554.31,2388.06,9058.59,1.3,47.1,8.387,392,39.1,23.4303,220.0,True
52,642.31,1587.88,1390.45,21.61,554.31,2388.0,9055.39,1.3,47.23,8.4007,392,39.06,23.3934,219.0,True
52,642.31,1589.53,1399.14,21.6,555.33,2388.05,9049.76,1.3,47.05,8.4052,391,39.07,23.4061,218.0,True
52,642.01,1580.68,1393.67,21.61,553.65,2388.04,9048.07,1.3,47.23,8.3614,391,39.06,23.4394,217.0,True
52,641.79,1585.32,1394.88,21.61,554.75,2388.07,9043.02,1.3,47.45,8.4076,392,39.03,23.3128,216.0,True
52,642.09,1582.51,1392.77,21.61,554.76,2387.95,9056.04,1.3,47.21,8.3882,391,39.06,23.3499,215.0,True
52,641.81,1583.33,1395.17,21.61,554.08,2388.02,9048.52,1.3,47.25,8.3929,391,38.92,23.4595,214.0,True
52,642.54,1581.33,1395.33,21.61,553.85,2388.04,9050.56,1.3,47.18,8.4173,391,38.96,23.3717,213.0,True
52,641.69,1579.65,1395.97,21.61,554.81,2388.0,9051.46,1.3,47.22,8.3997,392,39.05,23.4821,212.0,True
52,641.97,1579.16,1396.67,21.61,554.34,2388.04,9056.05,1.3,47.17,8.3708,390,39.08,23.2971,211.0,True
52,642.16,1587.28,1402.59,21.61,555.15,2387.99,9048.44,1.3,47.06,8.3913,391,38.93,23.405,210.0,True
52,642.22,1582.61,1397.34,21.61,555.22,2388.06,9050.29,1.3,47.27,8.3553,393,38.92,23.4393,209.0,True
52,642.18,1582.63,1394.76,21.61,554.34,2388.0,9056.64,1.3,47.21,8.3993,392,38.92,23.3504,208.0,True
52,642.2,1584.47,1406.07,21.61,554.2,2387.99,9054.39,1.3,47.25,8.3846,391,38.91,23.4291,207.0,True
52,641.83,1588.89,1398.42,21.61,553.97,2387.99,9051.5,1.3,47.14,8.4143,391,39.09,23.544,206.0,True
52,642.28,1584.45,1396.33,21.61,555.06,2387.98,9054.63,1.3,47.24,8.4201,390,38.9,23.4549,205.0,True
52,642.07,1585.98,1401.27,21.6,555.3,2388.02,9063.39,1.3,47.2,8.3865,390,39.07,23.5029,204.0,True
52,641.96,1587.85,1397.39,21.61,553.92,2388.0,9057.82,1.3,47.2,8.4159,391,39.11,23.374,203.0,True
52,642.31,1577.21,1392.34,21.61,554.0,2387.99,9051.03,1.3,47.22,8.3844,390,38.65,23.4255,202.0,True
52,641.91,1590.38,1399.35,21.61,554.26,2387.99,9051.33,1.3,47.14,8.3859,391,38.9,23.3753,201.0,True
52,641.74,1579.54,1394.04,21.61,554.16,2388.01,9045.44,1.3,47.3,8.4061,391,39.17,23.3671,200.0,True
52,641.75,1578.68,1392.94,21.61,554.03,2388.02,9050.58,1.3,47.05,8.4271,391,39.12,23.4131,199.0,True
52,641.74,1581.82,1394.03,21.61,554.18,2388.01,9052.79,1.3,47.29,8.408,390,39.2,23.4143,198.0,True
52,642.33,1579.29,1397.64,21.61,555.04,2387.99,9052.12,1.3,47.24,8.3828,393,38.78,23.4063,197.0,True
52,641.66,1578.91,1401.2,21.6,554.22,2388.05,9048.36,1.3,47.18,8.4042,390,38.94,23.4642,196.0,True
52,642.06,1584.4,1401.76,21.61,555.02,2388.04,9058.01,1.3,47.2,8.3707,391,39.01,23.272,195.0,True
52,642.18,1586.68,1397.45,21.61,554.48,2388.01,9059.26,1.3,47.34,8.4148,391,38.96,23.3771,194.0,True
52,642.57,1581.71,1401.13,21.6,554.65,2388.0,9054.4,1.3,47.16,8.4187,391,39.16,23.4272,193.0,True
52,642.08,1583.97,1401.11,21.61,554.91,2388.04,9056.74,1.3,47.1,8.3733,392,39.02,23.427,192.0,True
52,642.23,1592.53,1390.97,21.6,554.32,2388.03,9052.37,1.3,47.24,8.4001,391,39.27,23.4249,191.0,True
52,642.37,1587.23,1402.3,21.6,554.64,2388.05,9059.97,1.3,47.36,8.4187,391,39.2,23.4666,190.0,True
52,642.08,1587.53,1403.9,21.61,554.06,2388.01,9060.98,1.3,47.13,8.3976,392,39.23,23.4587,189.0,True
52,641.99,1584.34,1398.83,21.61,555.13,2388.05,9054.0,1.3,47.41,8.4114,392,39.14,23.4241,188.0,True
52,642.12,1581.54,1400.8,21.61,554.41,2388.06,9055.58,1.3,47.23,8.3881,390,39.12,23.4197,187.0,True
52,641.53,1580.14,1403.72,21.61,554.4,2388.0,9054.33,1.3,47.08,8.416,393,38.99,23.372,186.0,True
52,642.01,1591.09,1395.99,21.61,553.48,2387.95,9057.65,1.3,47.04,8.4234,391,38.98,23.4532,185.0,True
52,641.78,1589.99,1398.22,21.61,554.51,2388.03,9062.54,1.3,47.28,8.3708,392,38.99,23.4536,184.0,True
52,642.49,1581.72,1395.25,21.61,554.37,2388.02,9047.78,1.3,47.24,8.4155,393,39.05,23.352,183.0,True
52,642.22,1586.83,1392.34,21.6,554.32,2388.04,9052.18,1.3,47.15,8.3842,390,39.08,23.4072,182.0,True
52,642.5,1582.9,1396.24,21.61,554.47,2388.01,9052.83,1.3,47.22,8.3979,392,39.05,23.3807,181.0,True
52,642.04,1591.18,1402.67,21.61,554.1,2387.98,9055.62,1.3,47.05,8.4019,391,39.12,23.4259,180.0,True
52,642.0,1582.78,1399.05,21.6,554.4,2388.0,9043.5,1.3,47.08,8.4113,391,38.89,23.4585,179.0,True
52,642.46,1576.16,1412.21,21.61,554.38,2388.05,9052.41,1.3,47.16,8.3672,392,39.07,23.4703,178.0,True
52,642.34,1587.92,1393.99,21.61,553.93,2388.0,9061.07,1.3,47.19,8.415,390,39.07,23.3682,177.0,True
52,642.05,1585.7,1395.27,21.61,554.12,2388.07,9054.07,1.3,47.17,8.3727,392,38.98,23.3346,176.0,True
52,642.49,1592.01,1397.69,21.61,553.58,2387.98,9055.73,1.3,47.32,8.4335,392,39.0,23.3624,175.0,True
52,642.04,1581.32,1398.36,21.61,554.35,2387.98,9053.27,1.3,46.98,8.3843,391,38.99,23.4118,174.0,True
52,641.52,1583.05,1393.77,21.61,554.75,2388.03,9059.16,1.3,47.29,8.3764,392,38.96,23.3764,173.0,True
52,642.46,1590.44,1394.15,21.61,554.84,2387.98,9052.01,1.3,47.16,8.3764,393,38.86,23.5032,172.0,True
52,641.78,1588.03,1394.38,21.61,554.63,2387.98,9053.9,1.3,47.39,8.4081,390,38.92,23.4567,171.0,True
52,642.23,1584.33,1400.51,21.61,553.7,2387.99,9064.43,1.3,47.13,8.4111,391,38.97,23.3628,170.0,True
52,642.19,1590.25,1401.77,21.61,554.87,2388.07,9058.67,1.3,47.16,8.3541,391,38.94,23.5211,169.0,True
52,642.46,1585.15,1392.55,21.61,554.03,2387.98,9054.22,1.3,47.01,8.4135,391,38.94,23.3243,168.0,True
52,641.97,1594.52,1403.47,21.61,554.45,2388.0,9054.05,1.3,47.04,8.4026,391,38.82,23.4166,167.0,True
52,642.05,1582.46,1390.89,21.61,554.23,2388.02,9065.84,1.3,47.09,8.4086,392,38.97,23.4504,166.0,True
52,642.25,1584.82,1398.3,21.6,554.86,2388.03,9056.45,1.3,47.1,8.388,393,39.14,23.2597,165.0,True
52,642.15,1585.92,1400.28,21.61,554.01,2388.02,9048.05,1.3,47.21,8.3933,392,39.13,23.5534,164.0,True
52,642.29,1589.21,1387.13,21.61,554.05,2388.05,9056.42,1.3,47.19,8.4244,391,38.95,23.3568,163.0,True
52,642.38,1580.61,1396.73,21.61,553.68,2388.01,9053.71,1.3,47.22,8.3861,393,39.02,23.4307,162.0,True
52,641.84,1580.6,1399.4,21.61,553.82,2388.01,9056.25,1.3,47.42,8.3813,392,39.11,23.456,161.0,True
52,641.89,1580.52,1396.7,21.61,554.66,2388.01,9054.1,1.3,47.25,8.4067,391,39.0,23.4493,160.0,True
52,641.99,1586.54,1393.72,21.61,554.05,2388.04,9055.19,1.3,47.25,8.3602,391,39.08,23.4845,159.0,True
52,642.82,1583.55,1399.06,21.61,554.35,2388.01,9056.39,1.3,47.34,8.3819,390,39.0,23.5102,158.0,True
52,642.63,1584.31,1403.51,21.61,554.7,2388.06,9055.63,1.3,47.18,8.4159,392,39.05,23.4748,157.0,True
52,641.85,1582.48,1393.92,21.61,553.94,2388.04,9056.08,1.3,47.1,8.4142,391,39.0,23.3282,156.0,True
52,642.41,1581.39,1394.51,21.61,554.1,2387.98,9067.75,1.3,47.32,8.389,390,39.05,23.4844,155.0,True
52,641.85,1577.81,1400.27,21.61,554.38,2388.01,9054.6,1.3,47.13,8.4099,390,38.99,23.5007,154.0,True
52,642.17,1582.73,1395.93,21.61,554.22,2387.98,9057.02,1.3,47.19,8.357,391,38.93,23.3849,153.0,True
52,641.97,1584.38,1406.97,21.61,554.74,2388.06,9051.39,1.3,47.3,8.4269,392,38.91,23.3714,152.0,True
52,642.57,1585.47,1401.35,21.61,554.29,2388.05,9059.02,1.3,47.11,8.4083,391,39.01,23.4634,151.0,True
52,642.42,1591.04,1403.29,21.61,553.87,2388.02,9054.27,1.3,47.21,8.3719,392,39.07,23.411,150.0,True
52,641.99,1586.46,1392.65,21.61,554.61,2388.02,9049.05,1.3,47.3,8.4003,392,39.07,23.4241,149.0,True
52,642.3,1584.54,1400.39,21.61,554.26,2388.09,9052.58,1.3,47.07,8.3781,391,39.0,23.5269,148.0,True
52,642.38,1587.72,1405.05,21.61,554.25,2388.04,9059.06,1.3,47.26,8.3952,392,38.9,23.3247,147.0,True
52,642.03,1584.26,1397.63,21.61,554.21,2388.04,9050.46,1.3,47.23,8.4128,390,38.86,23.3837,146.0,True
52,642.0,1582.52,1405.18,21.61,553.12,2388.04,9049.12,1.3,47.2,8.3954,392,39.08,23.485,145.0,True
52,641.81,1580.0,1411.96,21.61,554.32,2388.03,9061.02,1.3,47.09,8.4138,392,39.05,23.4232,144.0,True
52,642.41,1586.06,1405.29,21.61,554.66,2388.05,9061.1,1.3,47.12,8.384,392,39.09,23.4032,143.0,True
52,641.91,1588.47,1393.31,21.61,554.73,2388.05,9054.34,1.3,47.35,8.3744,393,38.99,23.4547,142.0,True
52,642.39,1585.71,1397.84,21.61,554.49,2388.06,9058.31,1.3,47.3,8.4121,391,38.91,23.3682,141.0,True
52,642.5,1588.12,1400.12,21.6,553.86,2388.01,9056.39,1.3,47.11,8.4109,392,39.04,23.3849,140.0,True
52,642.3,1580.52,1399.93,21.61,554.14,2388.02,9054.09,1.3,47.24,8.4174,392,38.9,23.4004,139.0,True
52,641.94,1583.83,1398.03,21.61,554.07,2388.03,9058.39,1.3,47.22,8.4018,392,38.97,23.4711,138.0,True
52,642.54,1585.55,1402.76,21.61,554.92,2388.01,9050.89,1.3,47.32,8.3897,392,38.8,23.2522,137.0,True
52,642.22,1580.94,1398.08,21.61,554.46,2388.03,9056.28,1.3,47.34,8.4358,394,39.07,23.5592,136.0,True
52,642.16,1583.78,1407.77,21.61,554.85,2388.0,9043.39,1.3,47.22,8.4157,391,39.01,23.3722,135.0,True
52,642.5,1585.68,1395.8,21.61,554.06,2388.06,9059.38,1.3,47.18,8.394,390,39.12,23.3743,134.0,True
52,642.06,1583.93,1410.2,21.61,554.73,2388.03,9060.5,1.3,47.26,8.417,393,38.83,23.2731,133.0,True
52,642.29,1582.19,1395.11,21.61,554.22,2388.05,9060.25,1.3,47.39,8.3928,393,38.95,23.4921,132.0,True
52,641.61,1584.23,1398.38,21.61,554.62,2388.07,9061.2,1.3,47.08,8.423,391,38.92,23.4094,131.0,True
52,642.28,1592.63,1400.9,21.61,554.51,2387.99,9064.28,1.3,47.44,8.3936,391,39.17,23.2757,130.0,True
52,642.2,1587.83,1401.88,21.61,554.29,2388.06,9052.69,1.3,47.31,8.3806,392,38.91,23.397,129.0,True
52,642.04,1592.91,1401.23,21.61,554.88,2388.04,9055.0,1.3,47.39,8.4017,392,39.09,23.3691,128.0,True
52,642.06,1589.76,1404.34,21.61,553.91,2388.06,9058.05,1.3,47.08,8.44,392,38.96,23.4102,127.0,True
52,642.27,1581.26,1401.1,21.61,554.26,2388.0,9060.22,1.3,47.32,8.412,390,38.93,23.4522,126.0,True
52,642.9,1600.39,1401.85,21.61,554.36,2388.03,9052.07,1.3,47.3,8.3961,393,38.96,23.4123,125.0,True
52,641.68,1583.99,1395.33,21.61,554.48,2388.02,9056.78,1.3,47.31,8.3753,391,38.99,23.3554,124.0,True
52,641.75,1585.43,1402.16,21.61,553.67,2387.99,9056.23,1.3,47.2,8.3942,392,38.97,23.3901,123.0,True
52,642.45,1582.48,1397.95,21.61,553.68,2388.04,9062.77,1.3,47.37,8.4455,391,38.92,23.4311,122.0,True
52,642.26,1591.11,1397.07,21.61,554.29,2388.01,9060.96,1.3,47.13,8.396,392,39.07,23.4953,121.0,True
52,642.07,1588.91,1409.76,21.61,555.47,2388.07,9048.66,1.3,47.22,8.3672,392,39.01,23.4247,120.0,True
52,642.1,1587.21,1399.74,21.61,553.62,2388.0,9055.16,1.3,47.29,8.4372,392,39.06,23.4999,119.0,True
52,642.28,1592.81,1407.64,21.61,553.05,2388.08,9054.3,1.3,47.48,8.3861,394,38.98,23.404,118.0,True
52,641.59,1589.7,1391.21,21.61,553.91,2388.07,9055.5,1.3,47.28,8.3975,392,38.99,23.4543,117.0,True
52,642.3,1580.22,1395.57,21.61,554.47,2388.05,9061.57,1.3,47.08,8.3685,393,38.95,23.4622,116.0,True
52,642.47,1587.76,1393.8,21.61,554.31,2388.02,9061.9,1.3,47.27,8.4241,391,38.88,23.4648,115.0,True
52,642.66,1585.33,1404.75,21.61,553.51,2388.09,9060.91,1.3,47.26,8.3679,392,39.0,23.4384,114.0,True
52,641.9,1585.76,1403.23,21.61,553.96,2388.05,9058.56,1.3,47.33,8.3969,391,38.94,23.3848,113.0,True
52,642.57,1587.67,1401.91,21.61,554.28,2388.06,9062.93,1.3,47.14,8.4064,392,38.86,23.357,112.0,True
52,641.77,1587.44,1406.02,21.61,553.94,2388.04,9057.84,1.3,47.4,8.4148,393,38.99,23.3695,111.0,True
52,642.79,1587.2,1402.98,21.61,554.26,2388.04,9050.26,1.3,47.24,8.4031,393,38.91,23.3399,110.0,True
52,641.81,1594.94,1400.57,21.61,554.04,2388.0,9065.73,1.3,47.13,8.4329,392,39.07,23.3761,109.0,True
52,641.71,1584.22,1409.23,21.61,554.21,2388.08,9061.64,1.3,47.22,8.3976,392,38.89,23.3208,108.0,True
52,642.21,1591.33,1403.6,21.61,554.41,2388.07,9058.41,1.3,47.44,8.3979,393,38.84,23.271,107.0,True
52,642.41,1582.12,1400.52,21.61,554.25,2388.04,9067.28,1.3,47.56,8.4042,392,38.91,23.3739,106.0,True
52,642.52,1584.12,1411.27,21.61,553.59,2387.98,9059.49,1.3,47.22,8.4452,393,38.93,23.3995,105.0,True
52,642.25,1588.45,1400.0,21.61,554.03,2388.06,9062.31,1.3,47.43,8.4288,392,38.95,23.3142,104.0,True
52,642.52,1591.34,1395.52,21.61,554.1,2388.06,9062.68,1.3,47.22,8.3909,393,38.92,23.3516,103.0,True
52,642.3,1581.79,1402.75,21.61,554.28,2388.07,9059.19,1.3,47.32,8.4158,392,39.05,23.3509,102.0,True
52,641.9,1586.61,1402.17,21.61,554.21,2387.98,9056.7,1.3,47.43,8.3539,392,38.95,23.3049,101.0,True
52,642.53,1585.9,1398.17,21.61,554.02,2388.04,9064.4,1.3,47.41,8.4165,392,38.94,23.3429,100.0,True
52,641.59,1584.07,1398.74,21.61,554.54,2388.01,9058.09,1.3,47.55,8.4287,391,38.98,23.4611,99.0,True
52,642.37,1593.52,1404.15,21.61,553.8,2388.05,9061.66,1.3,47.4,8.4397,393,38.94,23.3593,98.0,True
52,642.52,1577.38,1402.91,21.61,553.78,2388.08,9063.48,1.3,47.33,8.4063,391,38.76,23.2274,97.0,True
52,642.42,1588.37,1406.68,21.61,552.84,2388.02,9062.67,1.3,47.21,8.4468,393,38.85,23.382,96.0,True
52,642.28,1585.51,1401.08,21.61,553.5,2388.06,9058.4,1.3,47.35,8.3967,393,38.83,23.3086,95.0,True
52,642.96,1583.35,1400.14,21.61,553.97,2388.02,9054.46,1.3,47.33,8.4338,392,38.87,23.4372,94.0,True
52,642.08,1588.41,1408.25,21.61,554.43,2388.09,9062.14,1.3,47.44,8.4033,392,38.96,23.3576,93.0,True
52,642.62,1593.95,1409.58,21.61,553.37,2388.1,9065.8,1.3,47.22,8.4277,392,38.8,23.3108,92.0,True
52,643.02,1584.76,1401.84,21.61,554.49,2388.08,9064.8,1.3,47.29,8.415,392,38.95,23.3073,91.0,True
52,642.38,1579.94,1409.92,21.61,552.86,2388.09,9063.78,1.3,47.36,8.4611,392,38.78,23.3517,90.0,True
52,642.7,1584.52,1402.82,21.61,554.0,2388.04,9067.49,1.3,47.19,8.4194,393,38.8,23.3226,89.0,True
52,642.24,1591.08,1403.24,21.61,553.43,2388.04,9068.54,1.3,47.27,8.4092,394,38.8,23.4006,88.0,True
52,642.91,1588.79,1406.81,21.61,553.68,2388.03,9054.17,1.3,47.11,8.4267,392,38.98,23.4005,87.0,True
52,642.09,1588.92,1406.98,21.61,553.68,2388.07,9070.08,1.3,47.39,8.4343,392,38.75,23.3643,86.0,True
52,642.49,1591.8,1399.92,21.61,554.27,2388.11,9060.52,1.3,47.32,8.4232,392,38.69,23.2502,85.0,True
52,642.84,1581.24,1406.18,21.61,553.43,2388.08,9062.28,1.3,47.42,8.4133,393,38.79,23.2734,84.0,True
52,642.06,1588.7,1415.42,21.61,554.05,2388.05,9071.94,1.3,47.36,8.3966,394,38.86,23.3456,83.0,True
52,642.41,1581.22,1397.98,21.61,553.53,2388.08,9071.09,1.3,47.33,8.4445,392,38.67,23.2637,82.0,True
52,642.22,1591.4,1401.67,21.61,553.06,2388.07,9072.54,1.3,47.24,8.4026,390,38.95,23.2738,81.0,True
52,642.48,1590.57,1400.67,21.61,554.23,2388.04,9070.72,1.3,47.5,8.4368,393,39.01,23.3183,80.0,True
52,642.21,1588.73,1406.3,21.61,553.3,2388.02,9071.44,1.3,47.27,8.4272,393,38.94,23.353,79.0,True
52,642.63,1591.79,1402.62,21.61,553.81,2388.04,9059.94,1.3,47.34,8.4343,393,38.86,23.2212,78.0,True
52,642.42,1592.45,1409.6,21.61,554.2,2388.11,9065.65,1.3,47.34,8.4289,392,39.06,23.2695,77.0,True
52,642.54,1583.68,1399.54,21.61,554.6,2388.12,9067.16,1.3,47.46,8.4527,392,39.03,23.2213,76.0,True
52,642.3,1585.77,1397.56,21.61,553.49,2388.02,9060.48,1.3,47.29,8.4298,392,38.86,23.329,75.0,True
52,642.31,1590.41,1404.01,21.61,552.79,2388.06,9061.25,1.3,47.34,8.4085,393,38.78,23.3282,74.0,True
52,642.42,1590.75,1398.8,21.61,553.85,2388.04,9065.61,1.3,47.39,8.3974,394,39.03,23.3824,73.0,True
52,642.7,1592.05,1398.25,21.61,553.8,2388.08,9065.23,1.3,47.44,8.4332,394,38.89,23.2407,72.0,True
52,642.52,1585.59,1409.98,21.61,554.23,2388.08,9068.9,1.3,47.47,8.4127,392,38.8,23.3444,71.0,True
52,642.23,1585.11,1408.09,21.61,554.04,2388.12,9060.92,1.3,47.4,8.4427,394,38.84,23.3612,70.0,True
52,642.63,1589.73,1405.32,21.61,553.74,2388.03,9067.77,1.3,47.45,8.4241,393,38.82,23.3435,69.0,True
52,642.36,1588.9,1411.79,21.61,554.21,2388.11,9071.44,1.3,47.57,8.4344,393,38.82,23.3405,68.0,True
52,643.01,1588.18,1407.92,21.61,554.18,2388.06,9072.08,1.3,47.63,8.4146,395,38.86,23.3446,67.0,True
52,642.86,1591.19,1409.41,21.61,554.66,2388.06,9063.66,1.3,47.54,8.4345,394,38.91,23.3212,66.0,True
52,642.69,1588.37,1403.87,21.61,554.1,2388.03,9063.88,1.3,47.43,8.4266,393,38.78,23.2712,65.0,True
52,642.72,1590.06,1407.69,21.61,554.03,2388.09,9062.27,1.3,47.31,8.4448,392,38.92,23.3548,64.0,True
52,642.47,1583.37,1407.9,21.61,553.62,2388.06,9071.07,1.3,47.38,8.4411,393,38.81,23.2236,63.0,True
52,643.09,1585.49,1405.24,21.61,554.06,2388.07,9071.74,1.3,47.51,8.422,393,38.92,23.197,62.0,True
52,642.59,1585.45,1394.08,21.61,552.48,2388.11,9076.28,1.3,47.54,8.4263,394,38.69,23.3433,61.0,True
52,642.86,1589.96,1409.84,21.61,553.58,2388.12,9078.23,1.3,47.48,8.4407,392,38.81,23.283,60.0,True
52,642.45,1586.71,1412.43,21.61,553.25,2388.1,9065.35,1.3,47.63,8.465,394,38.84,23.2118,59.0,True
52,642.94,1595.32,1411.31,21.61,553.57,2388.09,9076.62,1.3,47.53,8.432,395,38.71,23.3498,58.0,True
52,642.87,1593.33,1404.97,21.61,552.81,2388.05,9072.42,1.3,47.57,8.4329,392,38.86,23.2827,57.0,True
52,642.78,1589.61,1413.74,21.61,553.52,2388.03,9067.81,1.3,47.57,8.4174,393,38.67,23.3754,56.0,True
52,642.81,1590.97,1413.69,21.61,552.95,2388.13,9073.04,1.3,47.45,8.4209,393,38.57,23.2907,55.0,True
52,642.23,1595.42,1407.77,21.61,552.76,2388.13,9081.15,1.3,47.54,8.4391,394,38.66,23.1779,54.0,True
52,643.46,1588.08,1411.68,21.61,553.51,2388.11,9077.81,1.3,47.75,8.4716,394,38.76,23.1882,53.0,True
52,643.01,1591.75,1415.79,21.61,553.13,2388.09,9071.66,1.3,47.57,8.4308,395,38.77,23.1767,52.0,True
52,642.78,1593.63,1413.12,21.61,553.94,2388.08,9071.31,1.3,47.68,8.4507,392,38.94,23.3699,51.0,True
52,642.07,1593.26,1409.98,21.61,552.93,2388.09,9074.45,1.3,47.48,8.4233,395,38.8,23.3358,50.0,True
52,642.61,1588.03,1408.81,21.61,554.01,2388.16,9068.27,1.3,47.65,8.4531,394,38.87,23.3615,49.0,True
52,642.55,1594.87,1413.99,21.61,553.41,2388.07,9081.94,1.3,47.68,8.4958,394,38.9,23.2732,48.0,True
52,643.06,1586.23,1413.87,21.61,552.33,2388.09,9071.35,1.3,47.65,8.4406,392,38.62,23.2278,47.0,True
52,642.91,1592.25,1408.32,21.61,553.05,2388.12,9081.35,1.3,47.53,8.4639,393,38.78,23.237,46.0,True
52,642.63,1596.69,1414.47,21.61,553.27,2388.15,9075.22,1.3,47.67,8.4554,393,38.84,23.3347,45.0,True
52,643.24,1587.74,1418.54,21.61,553.11,2388.11,9076.72,1.3,47.46,8.4701,395,38.69,23.1851,44.0,True
52,642.51,1595.66,1416.66,21.61,553.08,2388.1,9081.54,1.3,47.59,8.4853,394,38.79,23.3067,43.0,True
52,642.66,1594.47,1408.66,21.61,554.12,2388.08,9076.38,1.3,47.66,8.4258,394,38.65,23.1889,42.0,True
52,643.14,1591.01,1413.62,21.61,553.08,2388.14,9082.53,1.3,47.66,8.478,394,38.8,23.2319,41.0,True
52,642.69,1587.76,1407.71,21.61,553.22,2388.1,9077.22,1.3,47.82,8.4521,395,38.69,23.3193,40.0,True
52,642.89,1595.31,1414.72,21.61,553.29,2388.05,9077.3,1.3,47.79,8.4212,395,38.84,23.2952,39.0,True
52,642.68,1588.21,1416.88,21.61,553.93,2388.07,9074.72,1.3,47.75,8.4513,395,38.8,23.3214,38.0,True
52,643.42,1594.76,1410.69,21.61,553.22,2388.1,9083.2,1.3,47.78,8.4696,394,38.83,23.1538,37.0,True
52,643.64,1593.63,1409.98,21.61,552.96,2388.07,9073.33,1.3,47.57,8.4736,393,38.79,23.1636,36.0,True
52,642.55,1598.57,1419.28,21.61,552.86,2388.07,9082.9,1.3,47.71,8.4756,394,38.63,23.2153,35.0,True
52,642.57,1596.28,1416.99,21.61,552.53,2388.1,9084.05,1.3,47.61,8.4583,394,38.72,23.2647,34.0,True
52,643.07,1590.74,1416.79,21.61,552.8,2388.14,9080.2,1.3,47.76,8.4917,393,38.78,23.1567,33.0,True
52,643.51,1595.25,1415.57,21.61,553.26,2388.11,9080.23,1.3,47.83,8.4608,393,38.73,23.1301,32.0,True
52,642.7,1601.35,1422.25,21.61,552.56,2388.17,9089.56,1.3,47.85,8.4685,393,38.73,23.2945,31.0,True
52,642.97,1598.1,1416.35,21.61,552.18,2388.12,9085.02,1.3,47.91,8.4681,395,38.63,23.1346,30.0,True
52,643.13,1600.76,1424.79,21.61,551.9,2388.11,9083.97,1.3,47.75,8.4864,395,38.64,23.2693,29.0,True
52,643.08,1596.07,1424.83,21.61,552.56,2388.09,9089.92,1.3,47.71,8.4731,395,38.74,23.1102,28.0,True
